taxLevels,ntaxa,test,antigen,Taxon,Intercept_estimate,clr_estimate,clr_std.error,clr_p.value,clr_q.value,Kingdom,Phylum,Class,Order,Family,Genus,Species
Phylum,5,gaussian,Con.6.gp120.B_Month_12,Bacteria,3.7823747875272766,-0.2922472351422849,0.17069094886418817,0.10314436590866331,0.17190727651443885,Bacteria,NA,NA,NA,NA,NA,NA
Phylum,5,gaussian,Con.6.gp120.B_Month_12,Campylobacter,2.6641413076069504,-0.09929625679625634,0.07574925111098457,0.2055306624768292,0.2569133280960365,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,NA
Phylum,5,gaussian,Con.6.gp120.B_Month_12,Actinobacteria,2.832808931089362,-0.005274969051954241,0.13840284160689884,0.9699950757032115,0.9699950757032114,Bacteria,Actinobacteria,Actinobacteria,NA,NA,NA,NA
Phylum,5,gaussian,Con.6.gp120.B_Month_12,Porphyromonadaceae,3.325719424287743,0.2374986785341779,0.13473378100662342,0.09402548548267449,0.17190727651443885,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA,NA
Phylum,5,gaussian,Con.6.gp120.B_Month_12,Bacteroidetes,1.5206846983438322,0.5195319031374742,0.1549843475497972,0.003347504018902768,0.01673752009451384,Bacteria,Bacteroidetes,NA,NA,NA,NA,NA
Phylum,5,binomial,IgG_Con.6.gp120.B_Month_6.5,Campylobacter,-1.1417969979387865,-0.6834742630644067,0.4400000338456893,0.12033942690450021,0.1028866657108522,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,NA
Phylum,5,binomial,IgG_Con.6.gp120.B_Month_6.5,Bacteria,2.1837520284613183,-0.6493076643377033,0.9283162164086258,0.4842729450608613,0.16561564199845286,Bacteria,NA,NA,NA,NA,NA,NA
Phylum,5,binomial,IgG_Con.6.gp120.B_Month_6.5,Actinobacteria,1.2479361837327898,0.5959126516712192,0.6988093230235921,0.393795574462867,0.16561564199845286,Bacteria,Actinobacteria,Actinobacteria,NA,NA,NA,NA
Phylum,5,binomial,IgG_Con.6.gp120.B_Month_6.5,Porphyromonadaceae,1.7578207677929472,0.8145872822343941,0.7518179574837588,0.27859096146641316,0.1587913779092343,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA,NA
Phylum,5,binomial,IgG_Con.6.gp120.B_Month_6.5,Bacteroidetes,-6.198495474273993,2.4797867675485805,1.3221307811164005,0.06071040576210508,0.1028866657108522,Bacteria,Bacteroidetes,NA,NA,NA,NA,NA
Phylum,5,binomial,IgG_Con.6.gp120.B_Month_12,Campylobacter,-1.1307627914639813,-0.6774845158907155,0.43898512084094826,0.12275867823707436,0.09690433366401159,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,NA
Phylum,5,binomial,IgG_Con.6.gp120.B_Month_12,Bacteria,1.3504554820256125,-0.39027753221308803,0.9001366334850434,0.6645964537801216,0.3934687801744612,Bacteria,NA,NA,NA,NA,NA,NA
Phylum,5,binomial,IgG_Con.6.gp120.B_Month_12,Actinobacteria,0.2588933262086925,0.08489492600363482,0.668752268128759,0.8989837294753785,0.42578864743734207,Bacteria,Actinobacteria,Actinobacteria,NA,NA,NA,NA
Phylum,5,binomial,IgG_Con.6.gp120.B_Month_12,Porphyromonadaceae,2.7753512618505414,1.310094435634987,0.8279649172328069,0.11357957204049175,0.09690433366401159,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA,NA
Phylum,5,binomial,IgG_Con.6.gp120.B_Month_12,Bacteroidetes,-6.0312852828083185,2.4136354649242246,1.3046543495284553,0.06431079682811063,0.09690433366401159,Bacteria,Bacteroidetes,NA,NA,NA,NA,NA
Phylum,5,binomial,IgG_gp41_Month_0,Porphyromonadaceae,-3.997438036628069,-2.0274403237399063,0.9958502974190193,0.04176153717865693,0.0397960745293678,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA,NA
Phylum,5,binomial,IgG_gp41_Month_0,Bacteroidetes,3.3665907165280085,-1.281053564127847,1.0578276490645468,0.22588660765749474,0.07175183099755834,Bacteria,Bacteroidetes,NA,NA,NA,NA,NA
Phylum,5,binomial,IgG_gp41_Month_0,Actinobacteria,-0.17537716790420976,-0.14064026980864705,0.66910172088575115,0.8335173089114584,0.15885773938374587,Bacteria,Actinobacteria,Actinobacteria,NA,NA,NA,NA
Phylum,5,binomial,IgG_gp41_Month_0,Campylobacter,1.2944463617214643,0.6493627454423458,0.44192906981000724,0.14172913007966867,0.06752939911555181,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,NA
Phylum,5,binomial,IgG_gp41_Month_0,Bacteria,-2.223227585728231,0.7226284112254306,0.9439218397477617,0.4439384001665989,0.10576122703468968,Bacteria,NA,NA,NA,NA,NA,NA
